anio,plazo,tipo_insolvencia,entidad,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_siniestros,monto_siniestro,monto_pagado,monto_deducible,monto_coaseguros,gastos_ajuste,salvamentos,monto_recuperacion,recuperacion_reaseguro
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por mayor de materias primas agropecuarias,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,4117,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Agentes Persona Moral,2,1274771,800658,0,0,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para la industria,Global,Nacional,Agentes Persona Fisica,1,0,2700000,0,300000,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,4,-328136,792055,0,88006,29394,251988,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,No disponible,1,0,0,0,0,26591,76244,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,4,229,0,0,0,8610,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por menor de muebles para el hogar y otros enseres domesticos,Global,Nacional,Red de Sucursales Bancarias,1,230566,230566,0,0,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,281497,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Extranjera,Agentes Persona Moral,3,-2334393,3946156,0,0,540219,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Comercio al por menor de articulos de ferreteria tlapaleria y vidrios,Global,Nacional,Red de Sucursales Bancarias,7,-164294,291197,0,0,375,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Interno,Agencias de viajes y servicios de reservaciones,Global,Extranjera,Agentes Persona Moral,5,164560,1939934,0,0,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,4,1366239,665600,0,73956,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,755757,0,0,0,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,115790,115790,0,12865,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-3666,0,0,0,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,788558,0,87618,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Servicios relacionados con el transporte aereo,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,-3367422,0,0,0,0,0,,
2017,120,Mora prolongada,Distrito Federal,No aplica (interno),Mixto,Servicios relacionados con el transporte aereo,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,4,-338630,5421240,0,602360,14518,0,,
2017,120,Mora prolongada,Durango,No aplica (interno),Interno,Comercio al por mayor de materias primas agropecuarias,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,283540,0,0,0,2800,0,,
2017,120,Mora prolongada,Durango,No aplica (interno),Interno,Comercio al por menor de articulos de ferreteria tlapaleria y vidrios,Global,Nacional,Red de Sucursales Bancarias,1,-137188,0,0,0,22865,0,,
2017,120,Mora prolongada,Durango,No aplica (interno),Mixto,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,4,75417,71859,0,12681,16612,30000,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,1,0,201553,0,22395,0,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Elaboracion de productos de panaderia y tortillas,Global,Nacional,Agentes Persona Moral,1,-18857,0,0,0,0,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,No disponible,1,791327,0,0,0,0,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,2,-77637,0,0,0,0,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,16948,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,85837,0,0,0,1844,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Red de Sucursales Bancarias,1,243845,0,0,0,0,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Fabricacion de sistemas de aire acondicionado calefaccion y de refrigeracion industrial y comercial,Global,Nacional,Agentes Persona Fisica,1,230000,0,0,0,132592,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Comercio al por menor de muebles para el hogar y otros enseres domesticos,Global,Nacional,Red de Sucursales Bancarias,1,0,0,0,0,9635,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Interno,Banca multiple,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-100865,0,0,0,19196,0,,
2017,120,Mora prolongada,Guanajuato,No aplica (interno),Mixto,Servicios relacionados con el transporte aereo,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,89386,0,0,0,0,0,,
2017,120,Mora prolongada,Guerrero,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,4761570,0,0,0,51737,0,,
2017,120,Mora prolongada,Guerrero,No aplica (interno),Interno,Comercio al por menor de muebles para el hogar y otros enseres domesticos,Global,Nacional,Red de Sucursales Bancarias,1,21534,21534,0,0,0,0,,
2017,120,Mora prolongada,Guerrero,No aplica (interno),Interno,Comercio al por menor de articulos de ferreteria tlapaleria y vidrios,Global,Nacional,Red de Sucursales Bancarias,1,-25268,0,0,0,0,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),No disponible,No disponible,No disponible,No disponible,No disponible,1,0,0,0,0,4270,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Agentes Persona Moral,1,-21093,0,0,0,0,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Red de Sucursales Bancarias,1,312688,312688,0,0,0,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos de linea blanca,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,221011,207277,0,23031,0,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,41157,0,0,0,0,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),Interno,Comercio al por menor de articulos de ferreteria tlapaleria y vidrios,Global,Nacional,Red de Sucursales Bancarias,2,-75037,0,0,0,0,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),Mixto,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,2,169657,169657,0,29939,13789,0,,
2017,120,Mora prolongada,Hidalgo,No aplica (interno),Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-77646,181173,0,0,38932,181173,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),No disponible,No disponible,No disponible,No disponible,No disponible,1,0,0,0,0,445520,1815214,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,2,71112,0,0,0,55656,25833,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Elaboracion de productos lacteos,Global,Nacional,Agentes Persona Moral,1,1452307,1452307,0,161367,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Agentes Persona Moral,1,-18629,0,0,0,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,-135647,0,0,0,11428,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,1,1600000,1600000,0,177777,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Moral,1,500114,0,0,0,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,556370,556370,0,0,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Red de Sucursales Bancarias,3,-112167,220139,0,0,22202,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,14029,93527,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Comercio al por mayor de bebidas y tabaco,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,106202,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Intermediacion al por mayor,Global,Nacional,Agentes Persona Moral,1,177039,0,0,0,6920,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Intermediacion al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,610027,0,0,0,15390,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,44159,44159,0,4907,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Comercio al por menor de muebles para el hogar y otros enseres domesticos,Global,Nacional,Red de Sucursales Bancarias,1,154542,154542,0,0,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Servicios de publicidad y actividades relacionadas,Global,Nacional,Agentes Persona Fisica,1,90000,0,0,0,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Interno,Agencias de viajes y servicios de reservaciones,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,-4431,27853,0,0,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Mixto,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,2,281212,281212,600000,31246,92178,30740,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Mixto,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Fisica,1,-70200,0,0,0,5616,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Mixto,Transporte turistico por tierra,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,-5045,0,0,0,0,0,,
2017,120,Mora prolongada,Jalisco,No aplica (interno),Mixto,Servicios relacionados con el transporte aereo,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,-402446,0,0,0,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),No disponible,No disponible,No disponible,No disponible,No disponible,1,-1453076,0,0,0,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Servicios relacionados con la mineria,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,11788,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Construccion de obras para el abastecimiento de agua petroleo gas electricidad y telecomunicaciones,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,35728,0,0,0,27380,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otras construcciones de ingenieria civil u obra pesada,Global,Nacional,Agentes Persona Moral,1,-250604,0,0,0,20121,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,1,80393,167301,0,18589,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Elaboracion de productos lacteos,Global,Nacional,Agentes Persona Moral,1,270184,270184,0,30020,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Elaboracion de productos de panaderia y tortillas,Global,Nacional,Agentes Persona Moral,1,-1509975,0,0,0,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,260366,260366,0,28930,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Tejido de prendas de vestir de punto,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,108141,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de otros productos de madera,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-405888,0,0,0,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Agentes Persona Fisica,1,25129,0,0,0,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Agentes Persona Moral,1,-287287,0,0,0,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,6858,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,1024594,0,0,0,2317459,14629880,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,No disponible,1,-2226896,0,0,0,260253,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de hules resinas y fibras quimicas,Global,Extranjera,Agentes Persona Fisica,1,69430,71878,0,7986,500,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de hules resinas y fibras quimicas,Global,Extranjera,Agentes Persona Moral,2,6487480,6138106,0,0,521525,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,211916,211916,0,0,0,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,1666850,1666850,0,185206,102695,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Moral,2,-82478,0,0,0,3833112,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Red de Sucursales Bancarias,1,0,0,0,0,59160,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,286453,286453,0,0,3763,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Red de Sucursales Bancarias,2,23609,31466,0,0,7207,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,19093,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,175,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de discos juguetes y articulos deportivos,Global,Extranjera,Agentes Persona Moral,1,116863,1276704,0,0,67863,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos de linea blanca,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,107112,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de materias primas agropecuarias,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,243681,0,0,0,2800,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para la industria,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,4277,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para la industria,Global,Nacional,Agentes Persona Fisica,2,-420170,0,0,0,36584,0,,
2017,120,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,-170594,0,0,0,54961,0,,
